"프레임.인덱스","차량.ID","위도","경도","East..TM.좌표.","North..TM.좌표.","차선","차선변경여부"
5265,"127",36.4294962,127.2878726,225814.196,425741.3805,3,0
5266,"127",36.42948516,127.2878818,225815.0475,425740.1214,3,0
5267,"127",36.42947415,127.287891,225815.8735,425738.9023,3,0
5268,"127",36.42946318,127.2879002,225816.7295,425737.6422,3,0
5269,"127",36.42945102,127.2879103,225817.5859,425736.3852,3,0
5270,"127",36.4294401,127.2879195,225818.4419,425735.132,3,0
5271,"127",36.42942923,127.2879287,225819.268,425733.9275,3,0
5272,"127",36.42941839,127.2879379,225820.0957,425732.7252,3,0
5273,"127",36.42940752,127.2879471,225820.9502,425731.4886,3,0
5274,"127",36.42939573,127.2879571,225821.8057,425730.2535,3,0
5275,"127",36.42938493,127.2879663,225822.6627,425729.0213,3,0
5276,"127",36.42937414,127.2879756,225823.524,425727.7869,3,0
5277,"127",36.42936229,127.2879858,225824.3869,425726.5535,3,0
5278,"127",36.42935152,127.2879951,225825.2501,425725.3218,3,0
5279,"127",36.42934077,127.2880044,225826.088,425724.132,3,0
5280,"127",36.42933005,127.2880137,225826.9283,425722.9437,3,0
5281,"127",36.42931933,127.2880231,225827.7709,425721.7556,3,0
5282,"127",36.42930859,127.2880324,225828.6421,425720.5279,3,0
5283,"127",36.42929679,127.2880428,225829.5152,425719.3005,3,0
5284,"127",36.42928607,127.2880522,225830.3909,425718.0743,3,0
5285,"127",36.42927537,127.2880616,225831.2405,425716.8877,3,0
5286,"127",36.42926464,127.2880711,225832.1205,425715.6617,3,0
5287,"127",36.42925286,127.2880815,225833.0024,425714.4356,3,0
5288,"127",36.42924215,127.288091,225833.8874,425713.2097,3,0
5289,"127",36.42923143,127.2881006,225834.7469,425712.0226,3,0
5290,"127",36.4292207,127.2881101,225835.6093,425710.8361,3,0
5291,"127",36.42921,127.2881197,225836.5034,425709.6107,3,0
5292,"127",36.42919823,127.2881303,225837.3995,425708.3891,3,0
5293,"127",36.4291876,127.28814,225838.3251,425707.1316,3,0
5294,"127",36.42917593,127.2881506,225839.2226,425705.9151,3,0
5295,"127",36.42916527,127.2881602,225840.1541,425704.6567,3,0
5296,"127",36.4291535,127.288171,225841.0608,425703.434,3,0
5297,"127",36.4291428,127.2881808,225841.9978,425702.1714,3,0
5298,"127",36.42913106,127.2881915,225842.9048,425700.9485,3,0
5299,"127",36.42912037,127.2882012,225843.8454,425699.6882,3,0
5300,"127",36.42910865,127.2882121,225844.763,425698.4667,3,0
5301,"127",36.42909796,127.288222,225845.6849,425697.246,3,0
5302,"127",36.4290873,127.288232,225846.607,425696.0261,3,0
5303,"127",36.4290756,127.2882429,225847.53,425694.8079,3,0
5304,"127",36.42906496,127.2882528,225848.455,425693.5917,3,0
5305,"127",36.42905434,127.2882628,225849.3835,425692.3759,3,0
5306,"127",36.42904265,127.2882738,225850.3153,425691.1606,3,0
5307,"127",36.42903203,127.2882838,225851.25,425689.9458,3,0
5308,"127",36.42902142,127.2882939,225852.1875,425688.7324,3,0
5309,"127",36.42900977,127.288305,225853.1271,425687.5185,3,0
5310,"127",36.42899913,127.2883152,225854.0683,425686.3044,3,0
5311,"127",36.42898852,127.2883253,225855.0116,425685.0895,3,0
5312,"127",36.42897685,127.2883365,225855.956,425683.876,3,0
5313,"127",36.42896625,127.2883466,225856.9309,425682.6254,3,0
5314,"127",36.42895464,127.2883578,225857.8755,425681.4166,3,0
5315,"127",36.4289441,127.288368,225858.8203,425680.2108,3,0
5316,"127",36.42893358,127.2883781,225859.7645,425679.0071,3,0
5317,"127",36.42892202,127.2883893,225860.7077,425677.807,3,0
5318,"127",36.42891158,127.2883994,225861.681,425676.5715,3,0
5319,"127",36.4289001,127.2884106,225862.6246,425675.3788,3,0
5320,"127",36.4288897,127.2884207,225863.5679,425674.189,3,0
5321,"127",36.42887933,127.2884308,225864.5093,425673.0037,3,0
5322,"127",36.42886798,127.2884419,225865.4477,425671.8237,3,0
5323,"127",36.42885772,127.288452,225866.4151,425670.6123,3,0
5324,"127",36.42884651,127.2884631,225867.3516,425669.4424,3,0
5325,"127",36.42883627,127.2884731,225868.2881,425668.2747,3,0
5326,"127",36.42882608,127.2884832,225869.2249,425667.1112,3,0
5327,"127",36.42881498,127.2884943,225870.1625,425665.955,3,0
5328,"127",36.42880494,127.2885044,225871.1303,425664.763,3,0
5329,"127",36.42879377,127.2885155,225872.0673,425663.6064,3,0
5330,"127",36.42878363,127.2885255,225873.0048,425662.4472,3,0
5331,"127",36.42877352,127.2885356,225873.9456,425661.2903,3,0
5332,"127",36.42876242,127.2885468,225874.8893,425660.1355,3,0
5333,"127",36.42875234,127.288557,225875.8676,425658.9441,3,0
5334,"127",36.42874124,127.2885683,225876.819,425657.7901,3,0
5335,"127",36.42873114,127.2885785,225877.7745,425656.6369,3,0
5336,"127",36.42872108,127.2885888,225878.7336,425655.4832,3,0
5337,"127",36.42870997,127.2886002,225879.6953,425654.3297,3,0
5338,"127",36.42869988,127.2886106,225880.6609,425653.1771,3,0
5339,"127",36.42868984,127.288621,225881.6298,425652.0266,3,0
5340,"127",36.42867879,127.2886325,225882.6034,425650.8777,3,0
5341,"127",36.42866875,127.288643,225883.5803,425649.7291,3,0
5342,"127",36.42865871,127.2886536,225884.5286,425648.6183,3,0
5343,"127",36.42864868,127.2886641,225885.4781,425647.5085,3,0
5344,"127",36.42863867,127.2886747,225886.4282,425646.3987,3,0
5345,"127",36.42862863,127.2886853,225887.3797,425645.2879,3,0
5346,"127",36.42861858,127.2886959,225888.3347,425644.1772,3,0
5347,"127",36.42860856,127.2887065,225889.2927,425643.0673,3,0
5348,"127",36.42859855,127.2887172,225890.2532,425641.959,3,0
5349,"127",36.42858854,127.2887279,225891.2152,425640.8509,3,0
5350,"127",36.42857853,127.2887386,225892.1801,425639.743,3,0
5351,"127",36.42856851,127.2887494,225893.1477,425638.6345,3,0
5352,"127",36.42855849,127.2887601,225894.1188,425637.5265,3,0
5353,"127",36.42854849,127.288771,225895.092,425636.4203,3,0
5354,"127",36.42853853,127.2887818,225896.0681,425635.3171,3,0
5355,"127",36.42852859,127.2887927,225897.0487,425634.2148,3,0
5356,"127",36.42851861,127.2888037,225898.0351,425633.1113,3,0
5357,"127",36.42850862,127.2888147,225899.0256,425632.006,3,0
5358,"127",36.42849862,127.2888257,225899.9845,425630.9376,3,0
5359,"127",36.42848965,127.2888356,225900.9439,425629.8699,3,0
5360,"127",36.42847968,127.2888467,225901.9047,425628.8034,3,0
5361,"127",36.42846971,127.2888578,225902.901,425627.6999,3,0
5362,"127",36.42845973,127.2888689,225903.9018,425626.5966,3,0
5363,"127",36.42844977,127.2888801,225904.9077,425625.4939,3,0
5364,"127",36.42843982,127.2888913,225905.9181,425624.3924,3,0
5365,"127",36.42842987,127.2889026,225906.931,425623.2904,3,0
5366,"127",36.4284199,127.2889138,225907.9466,425622.187,3,0
5367,"127",36.42840991,127.2889252,225909.0004,425621.0454,3,0
5368,"127",36.42839892,127.2889377,225910.0573,425619.9031,3,0
5369,"127",36.42838893,127.2889491,225911.1155,425618.7607,3,0
5370,"127",36.42837894,127.2889605,225912.14,425617.6554,3,0
5371,"127",36.42836896,127.2889719,225913.167,425616.5506,3,0
5372,"127",36.42835898,127.2889833,225914.2331,425615.4084,3,0
5373,"127",36.42834797,127.288996,225915.3031,425614.2641,3,0
5374,"127",36.42833794,127.2890075,225916.3761,425613.1188,3,0
5375,"127",36.42832793,127.2890191,225917.4512,425611.9738,3,0
5376,"127",36.42831693,127.2890319,225918.5281,425610.8305,3,0
5377,"127",36.42830694,127.2890435,225919.6068,425609.6877,3,0
5378,"127",36.42829695,127.2890551,225920.6885,425608.545,3,0
5379,"127",36.42828595,127.2890679,225921.7734,425607.4009,3,0
5380,"127",36.42827592,127.2890796,225922.8956,425606.2193,3,0
5381,"127",36.42826491,127.2890925,225923.9829,425605.0757,3,0
5382,"127",36.42825495,127.2891042,225925.1037,425603.899,3,0
5383,"127",36.42824402,127.289117,225926.188,425602.7629,3,0
5384,"127",36.42823411,127.2891287,225927.2719,425601.6305,3,0
5385,"127",36.42822424,127.2891403,225928.3552,425600.5012,3,0
5386,"127",36.4282134,127.2891531,225929.4371,425599.3761,3,0
5387,"127",36.4282036,127.2891647,225930.5161,425598.2552,3,0
5388,"127",36.42819385,127.2891763,225931.5575,425597.175,3,0
5389,"127",36.42818412,127.2891879,225932.6311,425596.0632,3,0
5390,"127",36.42817346,127.2892005,225933.7029,425594.9562,3,0
5391,"127",36.42816384,127.2892121,225934.8092,425593.8182,3,0
5392,"127",36.42815326,127.2892248,225935.8804,425592.7202,3,0
5393,"127",36.42814369,127.2892363,225936.9503,425591.6253,3,0
5394,"127",36.42813415,127.2892477,225938.0191,425590.5354,3,0
5395,"127",36.42812371,127.2892604,225939.0874,425589.4488,3,0
5396,"127",36.42811422,127.2892719,225940.1561,425588.3652,3,0
5397,"127",36.42810477,127.2892834,225941.2244,425587.284,3,0
5398,"127",36.42809439,127.289296,225942.2938,425586.205,3,0
5399,"127",36.42808497,127.2893076,225943.3658,425585.1267,3,0
5400,"127",36.42807553,127.2893191,225944.4401,425584.0484,3,0
5401,"127",36.42806515,127.2893319,225945.5164,425582.9705,3,0
5402,"127",36.42805574,127.2893435,225946.6282,425581.8589,3,0
5403,"127",36.42804539,127.2893562,225947.7059,425580.7834,3,0
5404,"127",36.42803599,127.2893678,225948.7843,425579.7079,3,0
5405,"127",36.42802658,127.2893794,225949.8641,425578.6322,3,0
5406,"127",36.42801622,127.2893922,225950.9454,425577.5567,3,0
5407,"127",36.42800682,127.2894039,225952.027,425576.4818,3,0
5408,"127",36.42799743,127.2894155,225953.1084,425575.4087,3,0
5409,"127",36.42798713,127.2894283,225954.1887,425574.3349,3,0
5410,"127",36.42797771,127.2894399,225955.2688,425573.2598,3,0
5411,"127",36.42796828,127.2894515,225956.3476,425572.1824,3,0
5412,"127",36.42795791,127.2894643,225957.4276,425571.1056,3,0
5413,"127",36.42794851,127.2894759,225958.5078,425570.0295,3,0
5414,"127",36.4279391,127.2894876,225959.5895,425568.9535,3,0
5415,"127",36.42792873,127.2895004,225960.6715,425567.8775,3,0
5416,"127",36.42791933,127.289512,225961.7888,425566.7673,3,0
5417,"127",36.42790899,127.2895248,225962.8727,425565.6927,3,0
5418,"127",36.42789959,127.2895365,225963.9935,425564.583,3,0
5419,"127",36.42788924,127.2895494,225965.1159,425563.4747,3,0
5420,"127",36.42787894,127.2895623,225966.2386,425562.3661,3,0
5421,"127",36.42786953,127.289574,225967.3612,425561.2575,3,0
5422,"127",36.42785918,127.2895869,225968.449,425560.1836,3,0
5423,"127",36.42784982,127.2895986,225969.5714,425559.077,3,0
5424,"127",36.42783953,127.2896114,225970.6589,425558.007,3,0
5425,"127",36.42783016,127.2896231,225971.7823,425556.9023,3,0
5426,"127",36.42781986,127.289636,225972.9073,425555.7985,3,0
5427,"127",36.42780959,127.2896489,225974.0322,425554.6961,3,0
5428,"127",36.42780027,127.2896607,225975.1573,425553.5955,3,0
5429,"127",36.42779002,127.2896736,225976.2841,425552.4956,3,0
5430,"127",36.42777977,127.2896865,225977.4129,425551.397,3,0
5431,"127",36.42777048,127.2896983,225978.5423,425550.3004,3,0
5432,"127",36.42776028,127.2897112,225979.6703,425549.2059,3,0
5433,"127",36.42775009,127.2897241,225980.835,425548.0774,3,0
5434,"127",36.42773987,127.2897372,225982.0016,425546.9487,3,0
5435,"127",36.42772967,127.2897501,225983.17,425545.8196,3,0
5436,"127",36.42771946,127.2897631,225984.3736,425544.6567,3,0
5437,"127",36.42770834,127.2897773,225985.5792,425543.4945,3,0
5438,"127",36.42769815,127.2897904,225986.7878,425542.3337,3,0
5439,"127",36.42768798,127.2898034,225987.9634,425541.2082,3,0
5440,"127",36.42767781,127.2898165,225989.1403,425540.0826,3,0
5441,"127",36.42766763,127.2898296,225990.3186,425538.9563,3,0
5442,"127",36.42765744,127.2898427,225991.4991,425537.8292,3,0
5443,"127",36.42764725,127.2898559,225992.6804,425536.702,3,0
5444,"127",36.42763706,127.289869,225993.8628,425535.575,3,0
5445,"127",36.42762687,127.2898822,225995.0452,425534.4472,3,0
5446,"127",36.42761666,127.2898953,225996.2281,425533.3201,3,0
5447,"127",36.42760649,127.2899085,225997.3748,425532.2266,3,0
5448,"127",36.42759721,127.2899204,225998.5223,425531.1328,3,0
5449,"127",36.427587,127.2899336,225999.6714,425530.0375,3,0
5450,"127",36.42757679,127.2899468,226000.8573,425528.9078,3,0
5451,"127",36.42756658,127.28996,226002.0436,425527.7781,3,0
5452,"127",36.42755636,127.2899732,226003.2312,425526.6497,3,0
5453,"127",36.42754619,127.2899864,226004.4203,425525.5215,3,0
5454,"127",36.42753598,127.2899997,226005.5758,425524.4278,3,0
5455,"127",36.4275267,127.2900117,226006.7698,425523.2996,3,0
5456,"127",36.42751559,127.2900263,226007.966,425522.1724,3,0
5457,"127",36.42750541,127.2900396,226009.1633,425521.0464,3,0
5458,"127",36.42749616,127.2900517,226010.3244,425519.9555,3,0
5459,"127",36.427486,127.290065,226011.5233,425518.8336,3,0
5460,"127",36.42747498,127.2900796,226012.7586,425517.6804,3,0
5461,"127",36.42746489,127.2900929,226013.9589,425516.564,3,0
5462,"127",36.42745572,127.290105,226015.1214,425515.4829,3,0
5463,"127",36.42744566,127.2901184,226016.2834,425514.4047,3,0
5464,"127",36.42743564,127.2901317,226017.4423,425513.3293,3,0
5465,"127",36.42742655,127.2901437,226018.5978,425512.258,3,0
5466,"127",36.4274166,127.2901569,226019.7496,425511.1897,3,0
5467,"127",36.42740667,127.2901701,226020.935,425510.0916,3,0
5468,"127",36.42739677,127.2901832,226022.0821,425509.0294,3,0
5469,"127",36.42738779,127.2901952,226023.2271,425507.9687,3,0
5470,"127",36.4273779,127.2902083,226024.3706,425506.9095,3,0
5471,"127",36.42736804,127.2902214,226025.5492,425505.8174,3,0
5472,"127",36.42735817,127.2902345,226026.6923,425504.7594,3,0
5473,"127",36.4273492,127.2902464,226027.8722,425503.6679,3,0
5474,"127",36.42733844,127.2902607,226029.0554,425502.5755,3,0
5475,"127",36.42732854,127.290274,226030.2793,425501.4474,3,0
5476,"127",36.42731861,127.2902872,226031.4732,425500.3504,3,0
5477,"127",36.42730868,127.2903006,226032.6686,425499.2518,3,0
5478,"127",36.42729875,127.2903138,226033.8653,425498.153,3,0
5479,"127",36.4272888,127.2903272,226035.0636,425497.0529,3,0
5480,"127",36.42727885,127.2903406,226036.2656,425495.9524,3,0
5481,"127",36.4272689,127.2903539,226037.4703,425494.8515,3,0
5482,"127",36.42725894,127.2903674,226038.6403,425493.7834,3,0
5483,"127",36.42724987,127.2903796,226039.8133,425492.7127,3,0
5484,"127",36.42723985,127.2903931,226040.9882,425491.6392,3,0
5485,"127",36.42722983,127.2904066,226042.2003,425490.5311,3,0
5486,"127",36.42721982,127.29042,226043.4118,425489.4231,3,0
5487,"127",36.4272098,127.2904335,226044.5871,425488.3485,3,0
5488,"127",36.42720068,127.2904458,226045.7656,425487.2719,3,0
5489,"127",36.42719061,127.2904593,226046.9468,425486.1939,3,0
5490,"127",36.42718056,127.2904729,226048.1666,425485.0816,3,0
5491,"127",36.42717051,127.2904865,226049.3865,425483.9694,3,0
5492,"127",36.42716045,127.2905,226050.5708,425482.8903,3,0
5493,"127",36.42715129,127.2905124,226051.7571,425481.8103,3,0
5494,"127",36.42714122,127.290526,226052.945,425480.7303,3,0
5495,"127",36.42713115,127.2905397,226054.1697,425479.6169,3,0
5496,"127",36.42712109,127.2905533,226055.3939,425478.5045,3,0
5497,"127",36.42711105,127.2905669,226056.6195,425477.3934,3,0
5498,"127",36.42710101,127.2905806,226057.8459,425476.2825,3,0
5499,"127",36.42709096,127.2905942,226059.0723,425475.1711,3,0
5500,"127",36.4270809,127.2906078,226060.2976,425474.0581,3,0
5501,"127",36.42707083,127.2906214,226061.4859,425472.9772,3,0
5502,"127",36.42706164,127.2906338,226062.7109,425471.8604,3,0
5503,"127",36.42705061,127.2906487,226063.8981,425470.7761,3,0
5504,"127",36.42704142,127.290661,226065.1213,425469.657,3,0
5505,"127",36.42703129,127.2906746,226066.2704,425468.6048,3,0
5506,"127",36.42702207,127.290687,226067.4555,425467.518,3,0
5507,"127",36.42701194,127.2907006,226068.6404,425466.4309,3,0
5508,"127",36.4270018,127.2907142,226069.8246,425465.3445,3,0
5509,"127",36.4269926,127.2907265,226071.0086,425464.2576,3,0
5510,"127",36.42698246,127.2907401,226072.1922,425463.1692,3,0
5511,"127",36.42697228,127.2907537,226073.3764,425462.0799,3,0
5512,"127",36.42696305,127.290766,226074.561,425460.99,3,0
5513,"127",36.42695289,127.2907796,226075.7089,425459.9346,3,0
5514,"127",36.42694365,127.2907919,226076.8933,425458.8445,3,0
5515,"127",36.42693349,127.2908055,226078.0413,425457.788,3,0
5516,"127",36.42692424,127.2908179,226079.2271,425456.6966,3,0
5517,"127",36.42691405,127.2908315,226080.4119,425455.6053,3,0
5518,"127",36.42690389,127.2908451,226081.5954,425454.5148,3,0
5519,"127",36.42689466,127.2908574,226082.7419,425453.4588,3,0
5520,"127",36.42688541,127.2908698,226083.8532,425452.4371,3,0
5521,"127",36.42687617,127.2908821,226085.0016,425451.3806,3,0
5522,"127",36.42686601,127.2908957,226086.1495,425450.3235,3,0
5523,"127",36.42685674,127.2909081,226087.2984,425449.2644,3,0
5524,"127",36.42684745,127.2909205,226088.4479,425448.204,3,0
5525,"127",36.42683725,127.290934,226089.5969,425447.1435,3,0
5526,"127",36.42682797,127.2909464,226090.7451,425446.0848,3,0
5527,"127",36.42681873,127.2909588,226091.8932,425445.0277,3,0
5528,"127",36.42680857,127.2909723,226093.0425,425443.9718,3,0
5529,"127",36.42679933,127.2909847,226094.193,425442.9144,3,0
5530,"127",36.42679005,127.2909971,226095.3072,425441.889,3,0
5531,"127",36.42678076,127.2910095,226096.4586,425440.83,3,0
5532,"127",36.42677061,127.2910231,226097.6092,425439.7691,3,0
5533,"127",36.42676128,127.2910355,226098.7959,425438.6727,3,0
5534,"127",36.42675102,127.2910491,226099.9417,425437.6111,3,0
5535,"127",36.42674182,127.2910614,226101.0876,425436.5525,3,0
5536,"127",36.42673257,127.2910738,226102.2022,425435.5296,3,0
5537,"127",36.42672328,127.2910863,226103.3577,425434.4709,3,0
5538,"127",36.4267131,127.2910999,226104.5488,425433.3779,3,0
5539,"127",36.42670292,127.2911135,226105.7333,425432.2868,3,0
5540,"127",36.42669368,127.2911258,226106.9149,425431.1972,3,0
5541,"127",36.42668355,127.2911393,226108.0587,425430.143,3,0
5542,"127",36.42667433,127.2911516,226109.2435,425429.0525,3,0
5543,"127",36.4266641,127.2911653,226110.4314,425427.9593,3,0
5544,"127",36.42665389,127.291179,226111.6223,425426.8649,3,0
5545,"127",36.42664464,127.2911914,226112.8106,425425.7723,3,0
5546,"127",36.42663447,127.291205,226113.996,425424.6811,3,0
5547,"127",36.4266243,127.2912185,226115.1787,425423.589,3,0
5548,"127",36.42661502,127.2912308,226116.3624,425422.4947,3,0
5549,"127",36.42660479,127.2912444,226117.5482,425421.3991,3,0
5550,"127",36.42659458,127.2912581,226118.7365,425420.3038,3,0
5551,"127",36.42658532,127.2912705,226119.9293,425419.2059,3,0
5552,"127",36.42657501,127.2912842,226121.1242,425418.1068,3,0
5553,"127",36.42656477,127.2912979,226122.356,425416.9729,3,0
5554,"127",36.42655456,127.2913116,226123.5476,425415.8774,3,0
5555,"127",36.4265453,127.291324,226124.74,425414.7839,3,0
5556,"127",36.42653511,127.2913377,226125.8971,425413.7229,3,0
5557,"127",36.42652579,127.2913502,226127.0585,425412.6598,3,0
5558,"127",36.42651646,127.2913627,226128.2255,425411.5928,3,0
5559,"127",36.42650616,127.2913766,226129.3937,425410.5254,3,0
5560,"127",36.42649683,127.2913891,226130.5606,425409.459,3,0
5561,"127",36.42648754,127.2914017,226131.6857,425408.4288,3,0
5562,"127",36.42647822,127.2914142,226132.8489,425407.3633,3,0
5563,"127",36.42646793,127.2914279,226134.0133,425406.2951,3,0
5564,"127",36.42645856,127.2914405,226135.1802,425405.2253,3,0
5565,"127",36.4264492,127.2914531,226136.3106,425404.1902,3,0
5566,"127",36.42643986,127.2914657,226137.4401,425403.1564,3,0
5567,"127",36.42643052,127.2914782,226138.5686,425402.1224,3,0
5568,"127",36.42642116,127.2914907,226139.6969,425401.0876,3,0
5569,"127",36.42641179,127.2915033,226140.8256,425400.0519,3,0
5570,"127",36.42640243,127.2915159,226141.9547,425399.0172,3,0
5571,"127",36.42639309,127.2915284,226143.0836,425397.9825,3,0
